PDMS,,PDMS-90,,PDMS-0,,K1S-spin,,K1S-spin-90,,K1S-spin-0,,K1S-ff-3mms,,K1S-ff-3mms-90,,K1S-ff-3mms-0,,K1S-lf-3mms,,K1S-lf-3mms-90,,K1S-lf-3mms-0,,K1S-lf-3mms-2,,K1S-lf-3mms-2-90,,K1S-lf-3mms-2-0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637,0.6653404832,637,1.745944381,637,0.7740584612,637,0.7525694966,637,1.831145406,637,0.8879612088,637,0.9037209749,637,1.983116984,637,0.9918512702,637,0.7470366955,637,1.836871147,637,0.8643047214,637,0.8349090815,637,1.930392146,637,0.9431620836,
636,0.6654794216,636,1.73755312,636,0.7755160928,636,0.7522625923,636,1.822413683,636,0.8889309168,636,0.9032670856,636,1.973960519,636,0.9926778078,636,0.746645391,636,1.827795148,636,0.8651336432,636,0.8346387148,636,1.92130065,636,0.9440549612,
635,0.6655199528,635,1.729398847,635,0.7767812014,635,0.7520503998,635,1.813985705,635,0.8900480866,635,0.9028046131,635,1.965089083,635,0.9936437607,635,0.7462166548,635,1.819133401,635,0.8659026027,635,0.8341907859,635,1.912486315,635,0.944804728,
634,0.6654151678,634,1.721272945,634,0.7780693173,634,0.7516614199,634,1.805425525,634,0.890974462,634,0.9024479389,634,1.956377268,634,0.9943609238,634,0.7456817031,634,1.810315967,634,0.8665536046,634,0.8335746527,634,1.903548241,634,0.9455704689,
633,0.6652688384,633,1.713270068,633,0.779250741,633,0.7513331771,633,1.797142863,633,0.8917199373,633,0.9017671347,633,1.947707653,633,0.9952303767,633,0.7451924682,633,1.801558733,633,0.8674842119,633,0.8330984712,633,1.895039678,633,0.9463672042,
632,0.6652822495,632,1.705362201,632,0.7805205584,632,0.750970304,632,1.789231777,632,0.8927276731,632,0.901201129,632,1.939437032,632,0.9959022403,632,0.7446487546,632,1.793456674,632,0.8682292104,632,0.8325767517,632,1.88674283,632,0.947060287,
631,0.6652824283,631,1.697916865,631,0.781609416,631,0.7505499125,631,1.781697989,631,0.8937343359,631,0.9006841183,631,1.931547284,631,0.9966524243,631,0.7440238595,631,1.785464644,631,0.8687081337,631,0.8318784237,631,1.878429174,631,0.9476920366,
630,0.6650466919,630,1.691328168,630,0.7827936411,630,0.7502484322,630,1.774485826,630,0.8944356441,630,0.9000838995,630,1.923846841,630,0.9972189069,630,0.7433278561,630,1.777880549,630,0.8693928123,630,0.8312518001,630,1.870978951,630,0.9482344389,
629,0.6649125218,629,1.684882402,629,0.7837381959,629,0.7497845292,629,1.767908335,629,0.8951112032,629,0.899297297,629,1.916713238,629,0.9976449013,629,0.7428334951,629,1.771022916,629,0.8700175285,629,0.8308084011,629,1.863865256,629,0.9487912059,
628,0.6646933556,628,1.6788764,628,0.784681499,628,0.7493298054,628,1.761671901,628,0.8957109451,628,0.8986934423,628,1.910307407,628,0.9981262088,628,0.7422244549,628,1.764359474,628,0.870292604,628,0.8300289512,628,1.857256055,628,0.9491937757,
627,0.6643897295,627,1.673370838,627,0.7853077054,627,0.7488963604,627,1.755975127,627,0.8964362144,627,0.8981123567,627,1.904199481,627,0.9982542396,627,0.7415392995,627,1.758416295,627,0.8705627918,627,0.8292176723,627,1.851178408,627,0.9493781328,
626,0.6640611887,626,1.668729067,626,0.7858946919,626,0.7483952641,626,1.75113225,626,0.8964784741,626,0.8972560763,626,1.898967266,626,0.9983820915,626,0.7407510281,626,1.753240347,626,0.870785594,626,0.8285605311,626,1.84561944,626,0.9495353103,
625,0.663824141,625,1.664610028,625,0.7864063978,625,0.74791646,625,1.746637225,625,0.8968510628,625,0.8963337541,625,1.89407444,625,0.9985490441,625,0.7400508523,625,1.748372555,625,0.8707399368,625,0.8277965784,625,1.840895414,625,0.9494749308,
624,0.6635354757,624,1.661396503,624,0.7866384387,624,0.7474579811,624,1.743064523,624,0.897079885,624,0.8956127167,624,1.890178323,624,0.9983376861,624,0.7393042445,624,1.744330645,624,0.8708081245,624,0.8269043565,624,1.836938739,624,0.9493487477,
623,0.6632669568,623,1.658672571,623,0.7868025303,623,0.7470008135,623,1.740050554,623,0.8970056176,623,0.894729197,623,1.887086272,623,0.9978862405,623,0.7385695577,623,1.74128449,623,0.8706169724,623,0.8262152076,623,1.833637714,623,0.9491283894,
622,0.662772119,622,1.656889677,622,0.7867628336,622,0.7463557124,622,1.738005638,622,0.8967067003,622,0.8938540816,622,1.884590387,622,0.9973845482,622,0.737721324,622,1.738867998,622,0.8700799942,622,0.8254187107,622,1.831192493,622,0.9485304356,
621,0.6623094082,621,1.655686736,621,0.786491096,621,0.7458904386,621,1.736506104,621,0.8963849545,621,0.8929231167,621,1.882728577,621,0.9967930913,621,0.7369639277,621,1.737055421,621,0.8694209456,621,0.8244113922,621,1.829256535,621,0.9477102757,
620,0.6618545651,620,1.655379057,620,0.7861585021,620,0.7453056574,620,1.736076713,620,0.8959591389,620,0.8921044469,620,1.881994605,620,0.9958872795,620,0.7361716628,620,1.73619616,620,0.8687461019,620,0.8233523369,620,1.828173161,620,0.9469946027,
619,0.661565423,619,1.65615356,619,0.785708189,619,0.7447895408,619,1.736252069,619,0.8952824473,619,0.8910447955,619,1.882061362,619,0.9948036075,619,0.7352910638,619,1.736228466,619,0.8680542707,619,0.8226302862,619,1.828107476,619,0.9461982846,
618,0.6611461639,618,1.65741086,618,0.7849960327,618,0.7442281842,618,1.737362862,618,0.8944510221,618,0.8900806308,618,1.882859945,618,0.9936676621,618,0.7344398499,618,1.736951947,618,0.8668501973,618,0.8217601776,618,1.828871727,618,0.9449651241,
617,0.6607086062,617,1.659623981,617,0.7841926217,617,0.743666172,617,1.739332676,617,0.8935378194,617,0.8891165853,617,1.884269476,617,0.9923094511,617,0.7335647345,617,1.738539815,617,0.865542233,617,0.8207823634,617,1.830184937,617,0.9435573816,
616,0.660360992,616,1.662362695,616,0.7832326293,616,0.7431976795,616,1.741601586,616,0.8924036026,616,0.8882094026,616,1.886614323,616,0.9909033179,616,0.7328675985,616,1.740887165,616,0.8643069267,616,0.8199797869,616,1.832484603,616,0.9423155189,
615,0.6599900126,615,1.665882111,615,0.782183826,615,0.7426804304,615,1.74485302,615,0.891394794,615,0.8873152733,615,1.889607549,615,0.9893745184,615,0.7321320176,615,1.743737459,615,0.8629142046,615,0.819127202,615,1.835458875,615,0.9407030344,
614,0.6596473455,614,1.670027018,614,0.7810471058,614,0.7421588302,614,1.748730421,614,0.8899700046,614,0.8865466118,614,1.893079996,614,0.9878356457,614,0.7313603759,614,1.747267842,614,0.8615053892,614,0.8181639314,614,1.838720202,614,0.9391329288,
613,0.6594225764,613,1.674565196,613,0.7799423933,613,0.7417971492,613,1.753031373,613,0.8886079788,613,0.8857690096,613,1.896896243,613,0.9863067865,613,0.7306036353,613,1.751259923,613,0.8599232435,613,0.8174525499,613,1.842715979,613,0.9375690222,
612,0.659204185,612,1.679670334,612,0.7788175344,612,0.741230011,612,1.757757425,612,0.8872449398,612,0.8849009275,612,1.901793838,612,0.9844843149,612,0.7299530506,612,1.755656481,612,0.8583667874,612,0.8168341517,612,1.847118378,612,0.936057508,
611,0.6591717005,611,1.684792995,611,0.7777228951,611,0.7409747243,611,1.762723088,611,0.886027813,611,0.8843011856,611,1.906292796,611,0.9830926061,611,0.7293763161,611,1.760307789,611,0.8568481803,611,0.816226244,611,1.851668715,611,0.934478879,
610,0.6592319608,610,1.690168023,610,0.7767437696,610,0.7407438755,610,1.76762104,610,0.8847346902,610,0.8839511871,610,1.911009908,610,0.981575191,610,0.729006052,610,1.765137911,610,0.8553920984,610,0.8156607747,610,1.856412292,610,0.9329388142,
609,0.6592050791,609,1.695466995,609,0.775921762,609,0.7404392362,609,1.772652864,609,0.8835503459,609,0.8835684061,609,1.915766597,609,0.9801852107,609,0.7285875678,609,1.769866824,609,0.8540241122,609,0.8153066635,609,1.860980034,609,0.931655705,
608,0.6594849825,608,1.70030582,608,0.7753525376,608,0.7403184175,608,1.77714479,608,0.8823843598,608,0.8832374215,608,1.920181751,608,0.9791004062,608,0.7283172011,608,1.774049044,608,0.8529630303,608,0.8150588274,608,1.865142822,608,0.9305351973,
607,0.6599108577,607,1.704684138,607,0.7749385238,607,0.740329206,607,1.781193495,607,0.8814849854,607,0.883228302,607,1.924025655,607,0.9784468412,607,0.7280806899,607,1.777869105,607,0.8520265818,607,0.8148295879,607,1.868929029,607,0.9295764565,
606,0.6604581475,606,1.70833087,606,0.7747577429,606,0.7403268814,606,1.784618139,606,0.8807410598,606,0.8833109736,606,1.926864028,606,0.9776602983,606,0.7281094193,606,1.781068206,606,0.8512616158,606,0.8147541881,606,1.872153759,606,0.9289580584,
605,0.6610707641,605,1.710979819,605,0.774826169,605,0.7403841615,605,1.786730886,605,0.8802360296,605,0.8833642602,605,1.92890203,605,0.9773188829,605,0.72818923,605,1.783203483,605,0.8508101702,605,0.8151304126,605,1.874193907,605,0.9285911322,
604,0.6618258953,604,1.712367415,604,0.7751779556,604,0.7405528426,604,1.787894249,604,0.8799520731,604,0.8835719824,604,1.929986238,604,0.9773485661,604,0.7283280492,604,1.783814073,604,0.8505359888,604,0.8153132796,604,1.874908209,604,0.9282497168,
603,0.662647903,603,1.712320328,603,0.7758098841,603,0.7408428788,603,1.787633896,603,0.879909277,603,0.884232223,603,1.929490447,603,0.9776083827,603,0.7286012173,603,1.783601642,603,0.8504255414,603,0.8155764341,603,1.874656677,603,0.9284078479,
602,0.6637493372,602,1.711110711,602,0.7770127654,602,0.7412492037,602,1.786197186,602,0.8802877665,602,0.8848446608,602,1.927792788,602,0.9782820344,602,0.7291526198,602,1.781957865,602,0.8510940671,602,0.8162221909,602,1.87283051,602,0.9291728735,
601,0.6648409963,601,1.708157063,601,0.7783314586,601,0.7416157126,601,1.782922387,601,0.8808296323,601,0.8855422139,601,1.924116373,601,0.9792442322,601,0.7296222448,601,1.778401494,601,0.8517119884,601,0.8167496324,601,1.86925149,601,0.9299087524,
600,0.6658853889,600,1.703507304,600,0.7799217701,600,0.7420551777,600,1.778011084,600,0.8817087412,600,0.8861674666,600,1.918996453,600,0.9805291295,600,0.7300188541,600,1.773188949,600,0.8526970744,600,0.8172076941,600,1.864189506,600,0.9308791757,
599,0.6669055223,599,1.697247386,599,0.78183043,599,0.7424411178,599,1.771370053,599,0.8828650713,599,0.8867115378,599,1.912026405,599,0.9818797112,599,0.7303525209,599,1.766367555,599,0.8538963199,599,0.817894578,599,1.857340336,599,0.9323232174,
598,0.6678907275,598,1.689300895,598,0.7840614915,598,0.7428953648,598,1.763291001,598,0.8843354583,598,0.887347579,598,1.903665543,598,0.9836812019,598,0.7309038639,598,1.758183479,598,0.8555169106,598,0.8185944557,598,1.848842025,598,0.9340702295,
597,0.6689351201,597,1.680125237,597,0.7865876555,597,0.74326545,597,1.753581882,597,0.8861420751,597,0.8879953027,597,1.893793583,597,0.9857768416,597,0.731521368,597,1.748384833,597,0.8573588729,597,0.8190348148,597,1.83895576,597,0.9359040856,
596,0.6697602272,596,1.669193506,596,0.7890949845,596,0.7435836196,596,1.742702246,596,0.8881599307,596,0.8885239959,596,1.882468939,596,0.9880276918,596,0.7318079472,596,1.737320065,596,0.8592294455,596,0.8194280267,596,1.827852726,596,0.9380164146,
595,0.6704012156,595,1.657391906,595,0.7919197679,595,0.7437657118,595,1.730624437,595,0.8902043104,595,0.8887987137,595,1.870149016,595,0.990328908,595,0.7320222259,595,1.724938154,595,0.8615325689,595,0.8197376132,595,1.815481424,595,0.9403776526,
594,0.6710714102,594,1.644520283,594,0.7949852347,594,0.7439987063,594,1.717440248,594,0.8927232027,594,0.8890057802,594,1.85659349,594,0.9929667115,594,0.7321389914,594,1.711702466,594,0.8640938997,594,0.8199584484,594,1.802062631,594,0.9427742958,
593,0.6716307402,593,1.63053596,593,0.7980371714,593,0.7439742088,593,1.703574419,593,0.8953419328,593,0.8891324997,593,1.842062593,593,0.9956870675,593,0.7322100997,593,1.697364807,593,0.8665161729,593,0.819933176,593,1.787758946,593,0.9454194307,
592,0.6719590425,592,1.616293907,592,0.8010542989,592,0.7439600825,592,1.689118028,592,0.8980202675,592,0.8890029192,592,1.827182531,592,0.9983075857,592,0.7322924733,592,1.68277061,592,0.8694043756,592,0.8200412989,592,1.77309823,592,0.9481678605,
591,0.6720238924,591,1.601825833,591,0.8044154644,591,0.7438517809,591,1.6742661,591,0.9008077383,591,0.8887258172,591,1.81205368,591,1.000949264,591,0.7320894599,591,1.667723536,591,0.8719663024,591,0.8199546933,591,1.757944584,591,0.9508444071,
590,0.6721783876,590,1.586814165,590,0.8078222871,590,0.743681252,590,1.659045935,590,0.9039877057,590,0.8884171844,590,1.796418309,590,1.004072428,590,0.7318455577,590,1.652173519,590,0.874904871,590,0.8195560575,590,1.742346764,590,0.9537298679,
589,0.6722301841,589,1.571832061,589,0.8111491799,589,0.7435198426,589,1.643877864,589,0.907091856,589,0.8882063031,589,1.781184196,589,1.00703299,589,0.7315837741,589,1.637127638,589,0.8781613708,589,0.8191792965,589,1.72713244,589,0.9567921162,
588,0.6721176505,588,1.557295799,588,0.8147666454,588,0.7431445122,588,1.629000187,588,0.9102646112,588,0.887594223,588,1.765806079,588,1.009989381,588,0.7312335968,588,1.622076511,588,0.8812848926,588,0.8188269734,588,1.711876154,588,0.9598833323,
587,0.6720886827,587,1.542636633,587,0.818254292,587,0.7427759171,587,1.614273071,587,0.91361624,587,0.8870366812,587,1.750802994,587,1.013180017,587,0.7307998538,587,1.607143164,587,0.8844251037,587,0.8183816075,587,1.69684422,587,0.9630327821,
586,0.6718713045,586,1.528591633,586,0.8218305111,586,0.7424486876,586,1.599999666,586,0.9170049429,586,0.8864597082,586,1.73605144,586,1.016417027,586,0.7304111719,586,1.592472434,586,0.887712419,586,0.8178493381,586,1.682168603,586,0.9660974145,
585,0.6716066003,585,1.514982939,585,0.8253593445,585,0.7420663238,585,1.586150765,585,0.9203187823,585,0.8858087659,585,1.72181797,585,1.01923883,585,0.7299372554,585,1.578713655,585,0.8909955621,585,0.8173315525,585,1.668118715,585,0.9694637656,
584,0.6713120341,584,1.501890779,584,0.8289999962,584,0.7416983247,584,1.572859168,584,0.9238089323,584,0.8851950169,584,1.708265066,584,1.022361517,584,0.7294763923,584,1.565079451,584,0.894227922,584,0.8167772293,584,1.654436231,584,0.9724888802,
583,0.671118319,583,1.489133596,583,0.8324217796,583,0.7411512733,583,1.559990764,583,0.9270012975,583,0.8845028281,583,1.694995165,583,1.025450706,583,0.7289605141,583,1.551986337,583,0.897326827,583,0.8160906434,583,1.641127706,583,0.9753869772,
582,0.6708136797,582,1.476852179,582,0.8359373808,582,0.7407775521,582,1.547516108,582,0.9301786423,582,0.8837531209,582,1.682237387,582,1.028515697,582,0.7283030152,582,1.539429307,582,0.9004731178,582,0.8154125214,582,1.628482342,582,0.9785465598,
581,0.670483768,581,1.465507627,581,0.8393210769,581,0.7403442264,581,1.535784006,581,0.9334509969,581,0.8829527497,581,1.67020905,581,1.031396031,581,0.7278339863,581,1.527582407,581,0.9036488533,581,0.8149626255,581,1.61638093,581,0.9816442132,
580,0.6703478098,580,1.454466224,580,0.842571795,580,0.7399304509,580,1.52469945,580,0.9366621375,580,0.8822891116,580,1.658904076,580,1.034305334,580,0.7274211645,580,1.51632607,580,0.9066975117,580,0.8142897487,580,1.605042696,580,0.9844153523,
579,0.6700326204,579,1.443999887,579,0.8458938003,579,0.7394925952,579,1.514135242,579,0.9398308396,579,0.8816757798,579,1.647777796,579,1.037065983,579,0.7269797325,579,1.505315304,579,0.9097349048,579,0.8136444688,579,1.59422791,579,0.9873479009,
578,0.6697683334,578,1.43429029,578,0.8490712047,578,0.739097476,578,1.504059315,578,0.9428378344,578,0.8809233904,578,1.637450337,578,1.039821863,578,0.7264014482,578,1.495218754,578,0.9125828743,578,0.8131352663,578,1.58392024,578,0.9901900291,
577,0.6694408059,577,1.424755931,577,0.8523734212,577,0.7386773825,577,1.49444139,577,0.9458213449,577,0.880202055,577,1.627513647,577,1.042487621,577,0.7259623408,577,1.485452175,577,0.9154956341,577,0.8125649691,577,1.573893189,577,0.9929492474,
576,0.669396162,576,1.416134238,576,0.8554647565,576,0.7383537292,576,1.485546589,576,0.9487788081,576,0.8796345592,576,1.618319988,576,1.045351744,576,0.7255451679,576,1.47639966,576,0.9182533026,576,0.811869204,576,1.564796686,576,0.9956633449,
575,0.6692935228,575,1.408000469,575,0.8583703637,575,0.7379230261,575,1.47718811,575,0.9514839053,575,0.8790499568,575,1.609706759,575,1.047653437,575,0.7249919772,575,1.467972517,575,0.9210149646,575,0.8113616705,575,1.556121111,575,0.9982578754,
574,0.6689704061,574,1.400339365,574,0.8613267541,574,0.7375257015,574,1.469008923,574,0.9542361498,574,0.8783982992,574,1.60134232,574,1.050170898,574,0.7245059609,574,1.459759474,574,0.9236166477,574,0.8110455871,574,1.547947645,574,1.000786424,
573,0.6688349247,573,1.392944813,573,0.8640978932,573,0.7372457981,573,1.46140933,573,0.9568690062,573,0.8776859641,573,1.593564153,573,1.05266571,573,0.724170804,573,1.452062964,573,0.9260539412,573,0.8105948567,573,1.540090203,573,1.003247023,
572,0.6687363386,572,1.386098146,572,0.8669312,572,0.7370387912,572,1.454535484,572,0.9593618512,572,0.8771851063,572,1.586258769,572,1.055001259,572,0.7238350511,572,1.444955111,572,0.9285815358,572,0.8098346591,572,1.532896042,572,1.005538702,
571,0.6686374545,571,1.379678011,571,0.8696822524,571,0.736675024,571,1.448013663,571,0.9619525075,571,0.8768593073,571,1.579229116,571,1.057131529,571,0.7235747576,571,1.43824017,571,0.931070745,571,0.8096084595,571,1.525911808,571,1.008001924,
570,0.6685738564,570,1.373424649,570,0.8721030951,570,0.7362664342,570,1.441488147,570,0.9642536044,570,0.876326263,570,1.57286942,570,1.059291601,570,0.723141551,570,1.431562543,570,0.9333356023,570,0.8090836406,570,1.519269705,570,1.010105848,
569,0.6678649783,569,1.36716795,569,0.8743500113,569,0.7356148362,569,1.434734821,569,0.9661535621,569,0.8751542568,569,1.565911412,569,1.060955167,569,0.7222889662,569,1.424991012,569,0.9351595044,569,0.8082104325,569,1.512516141,569,1.011935234,
568,0.6679331064,568,1.361403108,568,0.8769641519,568,0.7352492213,568,1.429019928,568,0.9686882496,568,0.8746795654,568,1.559717059,568,1.063281417,568,0.7219436169,568,1.41886127,568,0.9374126196,568,0.8076193333,568,1.506310225,568,1.013913393,
567,0.6676377058,567,1.357267022,567,0.878598094,567,0.7348401546,567,1.424540758,567,0.9702408314,567,0.8738358021,567,1.554882526,567,1.064343929,567,0.7213774323,567,1.414283276,567,0.9389705658,567,0.8069169521,567,1.501607776,567,1.015263438,
566,0.6672523022,566,1.355356932,566,0.8794444203,566,0.734451592,566,1.422236085,566,0.9707259536,566,0.8730447888,566,1.552384734,566,1.064569116,566,0.7208170891,566,1.411903977,566,0.9395439625,566,0.806432128,566,1.499123573,566,1.01574409,
565,0.6670638323,565,1.354875088,565,0.8795488477,565,0.7341549993,565,1.421579599,565,0.9707199335,565,0.8724218607,565,1.551477671,565,1.064332843,565,0.7204588056,565,1.411054373,565,0.9392402172,565,0.8059015274,565,1.498152852,565,1.015465856,
564,0.6669257879,564,1.354465246,564,0.8793261051,564,0.7337735891,564,1.421221852,564,0.9706382155,564,0.8717193007,564,1.550476551,564,1.063725829,564,0.7200000882,564,1.410488605,564,0.9388914108,564,0.8051195145,564,1.497490406,564,1.014906168,
563,0.6670134664,563,1.353903532,563,0.8798088431,563,0.7334893346,563,1.420264721,563,0.9705597162,563,0.8714672327,563,1.549495339,563,1.0637182,563,0.7196635008,563,1.409649968,563,0.9389518499,563,0.80489856,563,1.496434569,563,1.014989495,
562,0.6672431231,562,1.353296638,562,0.8806893826,562,0.7334895134,562,1.419228196,562,0.9710031152,562,0.8712252378,562,1.548720002,562,1.06412971,562,0.7195785642,562,1.408659577,562,0.9394689202,562,0.8046898246,562,1.49535501,562,1.015330672,
